"category","date","index","label"
"c8_internationaltravel",2020-06-12,4,"cross-border movements"
"stringency_index",2020-06-13,50.46,"stringency index"
"c1_school_closing",2020-06-13,1,"schools"
"c2_workplace_closing",2020-06-13,1,"workplace"
"c3_cancel_public_events",2020-06-13,1,"public events"
"c4_restrictions_on_gatherings",2020-06-13,3,"gatherings"
"c5_close_public_transport",2020-06-13,1,"public transport"
"c6_stay_at_home_requirements",2020-06-13,0,"stay-at-home"
"c7_movementrestrictions",2020-06-13,2,"internal movements"
"c8_internationaltravel",2020-06-13,4,"cross-border movements"
"stringency_index",2020-06-14,50.46,"stringency index"
"c1_school_closing",2020-06-14,1,"schools"
"c2_workplace_closing",2020-06-14,1,"workplace"
"c3_cancel_public_events",2020-06-14,1,"public events"
"c4_restrictions_on_gatherings",2020-06-14,3,"gatherings"
"c5_close_public_transport",2020-06-14,1,"public transport"
"c6_stay_at_home_requirements",2020-06-14,0,"stay-at-home"
"c7_movementrestrictions",2020-06-14,2,"internal movements"
"c8_internationaltravel",2020-06-14,4,"cross-border movements"
"stringency_index",2020-06-15,50.46,"stringency index"
"c1_school_closing",2020-06-15,1,"schools"
"c2_workplace_closing",2020-06-15,1,"workplace"
"c3_cancel_public_events",2020-06-15,1,"public events"
"c4_restrictions_on_gatherings",2020-06-15,3,"gatherings"
"c5_close_public_transport",2020-06-15,1,"public transport"
"c6_stay_at_home_requirements",2020-06-15,0,"stay-at-home"
"c7_movementrestrictions",2020-06-15,2,"internal movements"
"c8_internationaltravel",2020-06-15,4,"cross-border movements"
"stringency_index",2020-06-16,50.46,"stringency index"
"c1_school_closing",2020-06-16,1,"schools"
"c2_workplace_closing",2020-06-16,1,"workplace"
"c3_cancel_public_events",2020-06-16,1,"public events"
"c4_restrictions_on_gatherings",2020-06-16,3,"gatherings"
"c5_close_public_transport",2020-06-16,1,"public transport"
"c6_stay_at_home_requirements",2020-06-16,0,"stay-at-home"
"c7_movementrestrictions",2020-06-16,2,"internal movements"
"c8_internationaltravel",2020-06-16,4,"cross-border movements"
"stringency_index",2020-06-17,50.46,"stringency index"
"c1_school_closing",2020-06-17,1,"schools"
"c2_workplace_closing",2020-06-17,1,"workplace"
"c3_cancel_public_events",2020-06-17,1,"public events"
"c4_restrictions_on_gatherings",2020-06-17,3,"gatherings"
"c5_close_public_transport",2020-06-17,1,"public transport"
"c6_stay_at_home_requirements",2020-06-17,0,"stay-at-home"
"c7_movementrestrictions",2020-06-17,2,"internal movements"
"c8_internationaltravel",2020-06-17,4,"cross-border movements"
"stringency_index",2020-06-18,50.46,"stringency index"
"c1_school_closing",2020-06-18,1,"schools"
"c2_workplace_closing",2020-06-18,1,"workplace"
"c3_cancel_public_events",2020-06-18,1,"public events"
"c4_restrictions_on_gatherings",2020-06-18,3,"gatherings"
"c5_close_public_transport",2020-06-18,1,"public transport"
"c6_stay_at_home_requirements",2020-06-18,0,"stay-at-home"
"c7_movementrestrictions",2020-06-18,2,"internal movements"
"c8_internationaltravel",2020-06-18,4,"cross-border movements"
"stringency_index",2020-06-19,50.46,"stringency index"
"c1_school_closing",2020-06-19,1,"schools"
"c2_workplace_closing",2020-06-19,1,"workplace"
"c3_cancel_public_events",2020-06-19,1,"public events"
"c4_restrictions_on_gatherings",2020-06-19,3,"gatherings"
"c5_close_public_transport",2020-06-19,1,"public transport"
"c6_stay_at_home_requirements",2020-06-19,0,"stay-at-home"
"c7_movementrestrictions",2020-06-19,2,"internal movements"
"c8_internationaltravel",2020-06-19,4,"cross-border movements"
"stringency_index",2020-06-20,50.46,"stringency index"
"c1_school_closing",2020-06-20,1,"schools"
"c2_workplace_closing",2020-06-20,1,"workplace"
"c3_cancel_public_events",2020-06-20,1,"public events"
"c4_restrictions_on_gatherings",2020-06-20,3,"gatherings"
"c5_close_public_transport",2020-06-20,1,"public transport"
"c6_stay_at_home_requirements",2020-06-20,0,"stay-at-home"
"c7_movementrestrictions",2020-06-20,2,"internal movements"
"c8_internationaltravel",2020-06-20,4,"cross-border movements"
"stringency_index",2020-06-21,50.46,"stringency index"
"c1_school_closing",2020-06-21,1,"schools"
"c2_workplace_closing",2020-06-21,1,"workplace"
"c3_cancel_public_events",2020-06-21,1,"public events"
"c4_restrictions_on_gatherings",2020-06-21,3,"gatherings"
"c5_close_public_transport",2020-06-21,1,"public transport"
"c6_stay_at_home_requirements",2020-06-21,0,"stay-at-home"
"c7_movementrestrictions",2020-06-21,2,"internal movements"
"c8_internationaltravel",2020-06-21,4,"cross-border movements"
"stringency_index",2020-06-22,50.46,"stringency index"
"c1_school_closing",2020-06-22,1,"schools"
"c2_workplace_closing",2020-06-22,1,"workplace"
"c3_cancel_public_events",2020-06-22,1,"public events"
"c4_restrictions_on_gatherings",2020-06-22,3,"gatherings"
"c5_close_public_transport",2020-06-22,1,"public transport"
"c6_stay_at_home_requirements",2020-06-22,0,"stay-at-home"
"c7_movementrestrictions",2020-06-22,2,"internal movements"
"c8_internationaltravel",2020-06-22,4,"cross-border movements"
"stringency_index",2020-06-23,52.31,"stringency index"
"c1_school_closing",2020-06-23,2,"schools"
"c2_workplace_closing",2020-06-23,1,"workplace"
"c3_cancel_public_events",2020-06-23,1,"public events"
"c4_restrictions_on_gatherings",2020-06-23,3,"gatherings"
"c5_close_public_transport",2020-06-23,1,"public transport"
"c6_stay_at_home_requirements",2020-06-23,0,"stay-at-home"
"c7_movementrestrictions",2020-06-23,2,"internal movements"
"c8_internationaltravel",2020-06-23,4,"cross-border movements"
"stringency_index",2020-06-24,52.31,"stringency index"
"c1_school_closing",2020-06-24,2,"schools"
"c2_workplace_closing",2020-06-24,1,"workplace"
"c3_cancel_public_events",2020-06-24,1,"public events"
"c4_restrictions_on_gatherings",2020-06-24,3,"gatherings"
"c5_close_public_transport",2020-06-24,1,"public transport"
"c6_stay_at_home_requirements",2020-06-24,0,"stay-at-home"
"c7_movementrestrictions",2020-06-24,2,"internal movements"
"c8_internationaltravel",2020-06-24,4,"cross-border movements"
"stringency_index",2020-06-25,52.31,"stringency index"
"c1_school_closing",2020-06-25,2,"schools"
"c2_workplace_closing",2020-06-25,1,"workplace"
"c3_cancel_public_events",2020-06-25,1,"public events"
"c4_restrictions_on_gatherings",2020-06-25,3,"gatherings"
"c5_close_public_transport",2020-06-25,1,"public transport"
"c6_stay_at_home_requirements",2020-06-25,0,"stay-at-home"
"c7_movementrestrictions",2020-06-25,2,"internal movements"
"c8_internationaltravel",2020-06-25,4,"cross-border movements"
"stringency_index",2020-06-26,52.31,"stringency index"
"c1_school_closing",2020-06-26,2,"schools"
"c2_workplace_closing",2020-06-26,1,"workplace"
"c3_cancel_public_events",2020-06-26,1,"public events"
"c4_restrictions_on_gatherings",2020-06-26,3,"gatherings"
"c5_close_public_transport",2020-06-26,1,"public transport"
"c6_stay_at_home_requirements",2020-06-26,0,"stay-at-home"
"c7_movementrestrictions",2020-06-26,2,"internal movements"
"c8_internationaltravel",2020-06-26,4,"cross-border movements"
"stringency_index",2020-06-27,52.31,"stringency index"
"c1_school_closing",2020-06-27,2,"schools"
"c2_workplace_closing",2020-06-27,1,"workplace"
"c3_cancel_public_events",2020-06-27,1,"public events"
"c4_restrictions_on_gatherings",2020-06-27,3,"gatherings"
"c5_close_public_transport",2020-06-27,1,"public transport"
"c6_stay_at_home_requirements",2020-06-27,0,"stay-at-home"
"c7_movementrestrictions",2020-06-27,2,"internal movements"
"c8_internationaltravel",2020-06-27,4,"cross-border movements"
"stringency_index",2020-06-28,52.31,"stringency index"
"c1_school_closing",2020-06-28,2,"schools"
"c2_workplace_closing",2020-06-28,1,"workplace"
"c3_cancel_public_events",2020-06-28,1,"public events"
"c4_restrictions_on_gatherings",2020-06-28,3,"gatherings"
"c5_close_public_transport",2020-06-28,1,"public transport"
"c6_stay_at_home_requirements",2020-06-28,0,"stay-at-home"
"c7_movementrestrictions",2020-06-28,2,"internal movements"
"c8_internationaltravel",2020-06-28,4,"cross-border movements"
"stringency_index",2020-06-29,52.31,"stringency index"
"c1_school_closing",2020-06-29,2,"schools"
"c2_workplace_closing",2020-06-29,1,"workplace"
"c3_cancel_public_events",2020-06-29,1,"public events"
"c4_restrictions_on_gatherings",2020-06-29,3,"gatherings"
"c5_close_public_transport",2020-06-29,1,"public transport"
"c6_stay_at_home_requirements",2020-06-29,0,"stay-at-home"
"c7_movementrestrictions",2020-06-29,2,"internal movements"
"c8_internationaltravel",2020-06-29,4,"cross-border movements"
"stringency_index",2020-06-30,52.31,"stringency index"
"c1_school_closing",2020-06-30,2,"schools"
"c2_workplace_closing",2020-06-30,1,"workplace"
"c3_cancel_public_events",2020-06-30,1,"public events"
"c4_restrictions_on_gatherings",2020-06-30,3,"gatherings"
"c5_close_public_transport",2020-06-30,1,"public transport"
"c6_stay_at_home_requirements",2020-06-30,0,"stay-at-home"
"c7_movementrestrictions",2020-06-30,2,"internal movements"
"c8_internationaltravel",2020-06-30,4,"cross-border movements"
"stringency_index",2020-07-01,68.98,"stringency index"
"c1_school_closing",2020-07-01,3,"schools"
"c2_workplace_closing",2020-07-01,2,"workplace"
"c3_cancel_public_events",2020-07-01,2,"public events"
"c4_restrictions_on_gatherings",2020-07-01,3,"gatherings"
"c5_close_public_transport",2020-07-01,1,"public transport"
"c6_stay_at_home_requirements",2020-07-01,2,"stay-at-home"
"c7_movementrestrictions",2020-07-01,2,"internal movements"
"c8_internationaltravel",2020-07-01,4,"cross-border movements"
"stringency_index",2020-07-02,68.98,"stringency index"
"c1_school_closing",2020-07-02,3,"schools"
"c2_workplace_closing",2020-07-02,2,"workplace"
"c3_cancel_public_events",2020-07-02,2,"public events"
"c4_restrictions_on_gatherings",2020-07-02,3,"gatherings"
"c5_close_public_transport",2020-07-02,1,"public transport"
"c6_stay_at_home_requirements",2020-07-02,2,"stay-at-home"
"c7_movementrestrictions",2020-07-02,2,"internal movements"
"c8_internationaltravel",2020-07-02,4,"cross-border movements"
"stringency_index",2020-07-03,68.98,"stringency index"
"c1_school_closing",2020-07-03,3,"schools"
"c2_workplace_closing",2020-07-03,2,"workplace"
"c3_cancel_public_events",2020-07-03,2,"public events"
"c4_restrictions_on_gatherings",2020-07-03,3,"gatherings"
"c5_close_public_transport",2020-07-03,1,"public transport"
"c6_stay_at_home_requirements",2020-07-03,2,"stay-at-home"
"c7_movementrestrictions",2020-07-03,2,"internal movements"
"c8_internationaltravel",2020-07-03,4,"cross-border movements"
"stringency_index",2020-07-04,68.98,"stringency index"
"c1_school_closing",2020-07-04,3,"schools"
"c2_workplace_closing",2020-07-04,2,"workplace"
"c3_cancel_public_events",2020-07-04,2,"public events"
"c4_restrictions_on_gatherings",2020-07-04,3,"gatherings"
"c5_close_public_transport",2020-07-04,1,"public transport"
"c6_stay_at_home_requirements",2020-07-04,2,"stay-at-home"
"c7_movementrestrictions",2020-07-04,2,"internal movements"
"c8_internationaltravel",2020-07-04,4,"cross-border movements"
"stringency_index",2020-07-05,68.98,"stringency index"
"c1_school_closing",2020-07-05,3,"schools"
"c2_workplace_closing",2020-07-05,2,"workplace"
"c3_cancel_public_events",2020-07-05,2,"public events"
"c4_restrictions_on_gatherings",2020-07-05,3,"gatherings"
"c5_close_public_transport",2020-07-05,1,"public transport"
"c6_stay_at_home_requirements",2020-07-05,2,"stay-at-home"
"c7_movementrestrictions",2020-07-05,2,"internal movements"
"c8_internationaltravel",2020-07-05,4,"cross-border movements"
"stringency_index",2020-07-06,68.98,"stringency index"
"c1_school_closing",2020-07-06,3,"schools"
"c2_workplace_closing",2020-07-06,2,"workplace"
"c3_cancel_public_events",2020-07-06,2,"public events"
"c4_restrictions_on_gatherings",2020-07-06,3,"gatherings"
"c5_close_public_transport",2020-07-06,1,"public transport"
"c6_stay_at_home_requirements",2020-07-06,2,"stay-at-home"
"c7_movementrestrictions",2020-07-06,2,"internal movements"
"c8_internationaltravel",2020-07-06,4,"cross-border movements"
"stringency_index",2020-07-07,68.98,"stringency index"
"c1_school_closing",2020-07-07,3,"schools"
"c2_workplace_closing",2020-07-07,2,"workplace"
"c3_cancel_public_events",2020-07-07,2,"public events"
"c4_restrictions_on_gatherings",2020-07-07,3,"gatherings"
"c5_close_public_transport",2020-07-07,1,"public transport"
"c6_stay_at_home_requirements",2020-07-07,2,"stay-at-home"
"c7_movementrestrictions",2020-07-07,2,"internal movements"
"c8_internationaltravel",2020-07-07,4,"cross-border movements"
"stringency_index",2020-07-08,75.46,"stringency index"
"c1_school_closing",2020-07-08,3,"schools"
"c2_workplace_closing",2020-07-08,2,"workplace"
"c3_cancel_public_events",2020-07-08,2,"public events"
"c4_restrictions_on_gatherings",2020-07-08,4,"gatherings"
"c5_close_public_transport",2020-07-08,1,"public transport"
"c6_stay_at_home_requirements",2020-07-08,3,"stay-at-home"
"c7_movementrestrictions",2020-07-08,2,"internal movements"
"c8_internationaltravel",2020-07-08,4,"cross-border movements"
"stringency_index",2020-07-09,75.46,"stringency index"
"c1_school_closing",2020-07-09,3,"schools"
"c2_workplace_closing",2020-07-09,2,"workplace"
"c3_cancel_public_events",2020-07-09,2,"public events"
"c4_restrictions_on_gatherings",2020-07-09,4,"gatherings"
"c5_close_public_transport",2020-07-09,1,"public transport"
"c6_stay_at_home_requirements",2020-07-09,3,"stay-at-home"
"c7_movementrestrictions",2020-07-09,2,"internal movements"
"c8_internationaltravel",2020-07-09,4,"cross-border movements"
"stringency_index",2020-07-10,75.46,"stringency index"
"c1_school_closing",2020-07-10,3,"schools"
"c2_workplace_closing",2020-07-10,2,"workplace"
"c3_cancel_public_events",2020-07-10,2,"public events"
"c4_restrictions_on_gatherings",2020-07-10,4,"gatherings"
"c5_close_public_transport",2020-07-10,1,"public transport"
"c6_stay_at_home_requirements",2020-07-10,3,"stay-at-home"
"c7_movementrestrictions",2020-07-10,2,"internal movements"
"c8_internationaltravel",2020-07-10,4,"cross-border movements"
"stringency_index",2020-07-11,75.46,"stringency index"
"c1_school_closing",2020-07-11,3,"schools"
"c2_workplace_closing",2020-07-11,2,"workplace"
"c3_cancel_public_events",2020-07-11,2,"public events"
"c4_restrictions_on_gatherings",2020-07-11,4,"gatherings"
"c5_close_public_transport",2020-07-11,1,"public transport"
"c6_stay_at_home_requirements",2020-07-11,3,"stay-at-home"
"c7_movementrestrictions",2020-07-11,2,"internal movements"
"c8_internationaltravel",2020-07-11,4,"cross-border movements"
"stringency_index",2020-07-12,75.46,"stringency index"
"c1_school_closing",2020-07-12,3,"schools"
"c2_workplace_closing",2020-07-12,2,"workplace"
"c3_cancel_public_events",2020-07-12,2,"public events"
"c4_restrictions_on_gatherings",2020-07-12,4,"gatherings"
"c5_close_public_transport",2020-07-12,1,"public transport"
"c6_stay_at_home_requirements",2020-07-12,3,"stay-at-home"
"c7_movementrestrictions",2020-07-12,2,"internal movements"
"c8_internationaltravel",2020-07-12,4,"cross-border movements"
"stringency_index",2020-07-13,71.76,"stringency index"
"c1_school_closing",2020-07-13,2,"schools"
"c2_workplace_closing",2020-07-13,2,"workplace"
"c3_cancel_public_events",2020-07-13,2,"public events"
"c4_restrictions_on_gatherings",2020-07-13,4,"gatherings"
"c5_close_public_transport",2020-07-13,1,"public transport"
"c6_stay_at_home_requirements",2020-07-13,3,"stay-at-home"
"c7_movementrestrictions",2020-07-13,2,"internal movements"
"c8_internationaltravel",2020-07-13,4,"cross-border movements"
"stringency_index",2020-07-14,71.76,"stringency index"
"c1_school_closing",2020-07-14,2,"schools"
"c2_workplace_closing",2020-07-14,2,"workplace"
"c3_cancel_public_events",2020-07-14,2,"public events"
"c4_restrictions_on_gatherings",2020-07-14,4,"gatherings"
"c5_close_public_transport",2020-07-14,1,"public transport"
"c6_stay_at_home_requirements",2020-07-14,3,"stay-at-home"
"c7_movementrestrictions",2020-07-14,2,"internal movements"
"c8_internationaltravel",2020-07-14,4,"cross-border movements"
"stringency_index",2020-07-15,71.76,"stringency index"
"c1_school_closing",2020-07-15,2,"schools"
"c2_workplace_closing",2020-07-15,2,"workplace"
"c3_cancel_public_events",2020-07-15,2,"public events"
"c4_restrictions_on_gatherings",2020-07-15,4,"gatherings"
"c5_close_public_transport",2020-07-15,1,"public transport"
"c6_stay_at_home_requirements",2020-07-15,3,"stay-at-home"
"c7_movementrestrictions",2020-07-15,2,"internal movements"
"c8_internationaltravel",2020-07-15,4,"cross-border movements"
"stringency_index",2020-07-16,68.06,"stringency index"
"c1_school_closing",2020-07-16,2,"schools"
"c2_workplace_closing",2020-07-16,2,"workplace"
"c3_cancel_public_events",2020-07-16,2,"public events"
